sugar-growth,gini,initial-sugar
3,0.475087413,17.384
3,0.474539754,18.248
3,0.485510226,17.178
3,0.473680848,17.486
3,0.490928608,17.26
3,0.466256562,17.848
3,0.478257114,17.348
3,0.486251384,17.532
3,0.458953227,17.79
3,0.47214799,17.924
3,0.47630744,17.558
3,0.48200742,17.042
3,0.456217261,17.786
3,0.463079982,18.186
3,0.481099321,17.02
3,0.467360306,17.814
3,0.487293389,17.412
3,0.466871069,17.46
3,0.477447713,17.796
3,0.479207223,17.482
3,0.470187113,17.878
3,0.47536576,17.654
3,0.472597998,17.446
3,0.477761666,17.596
3,0.492715893,17.782
3,0.471549141,17.44
3,0.461666337,17.184
3,0.47523485,17.638
3,0.478625092,17.156
3,0.462956188,17.534
3,0.469960836,17.794
3,0.47127648,17.212
3,0.468411129,17.552
3,0.469730029,17.584
3,0.463436117,17.804
3,0.469052353,17.422
3,0.480953454,17.676
3,0.491490082,17.854
3,0.490256537,17.31
3,0.501017445,18.106
3,0.469563098,17.626
3,0.482883741,17.534
3,0.466475889,17.884
3,0.472903249,17.594
3,0.477039571,17.116
3,0.469624526,16.494
3,0.464524013,17.576
3,0.472192272,17.14
3,0.461649002,17.816
3,0.475822547,17.608
3,0.488514894,16.908
3,0.468698829,17.602
3,0.491824298,17.344
3,0.483462172,17.132
3,0.476832775,18.114
3,0.461370824,17.502
3,0.49153374,17.218
3,0.4616079,17.436
3,0.461797239,18.014
3,0.481334402,17.302
3,0.463880787,18.36
3,0.475205633,17.664
3,0.467510119,17.77
3,0.478223871,17.542
3,0.470667284,17.642
3,0.47634096,17.46
3,0.472625566,17.488
3,0.471507287,17.988
3,0.471463623,17.854
3,0.457869338,17.592
3,0.500758675,17.62
3,0.480525606,17.858
3,0.485834294,16.784
3,0.479715373,17.572
3,0.458608723,17.27
3,0.481576074,18.212
3,0.479438502,17.272
3,0.476337503,17.344
3,0.481803399,17.32
3,0.476039439,17.66
3,0.475215031,17.986
3,0.490805869,17.196
3,0.486659054,17.07
3,0.459979896,17.342
3,0.445419358,16.86
3,0.47775696,17.754
3,0.488549711,17.27
3,0.462316207,17.43
3,0.470874704,17.526
3,0.461052814,17.054
3,0.480324144,17.576
3,0.488656183,17.932
3,0.493184039,17.546
3,0.463016095,17.028
3,0.476478529,17.118
3,0.475687859,17.776
3,0.484612323,16.548
3,0.464157637,17.458
3,0.47377192,18.03
3,0.470225253,17.482
3,0.484470689,17.34
3,0.48368647,17.648
3,0.462113119,18.012
3,0.479688221,17.524
3,0.475198905,16.904
3,0.460122227,17.702
3,0.479694209,17.462
3,0.448229843,17.142
3,0.478383716,16.996
3,0.465269621,17.522
3,0.489229465,17.484
3,0.491033915,17.356
3,0.484497765,17.884
3,0.466538415,17.448
3,0.471928189,18.264
3,0.478572866,17.5
3,0.472096863,17.308
3,0.467993052,16.752
3,0.468867269,17.402
3,0.495593924,17.408
3,0.47635035,17.602
3,0.461272375,17.582
3,0.472708996,17.912
3,0.494442366,17.606
3,0.467946412,18.108
3,0.469378654,17.49
3,0.480309277,17.596
3,0.486721204,17.248
3,0.471958541,17.842
3,0.454968258,17.454
3,0.472531963,17.982
3,0.482660517,18.042
3,0.480184131,17.622
3,0.483230476,17.69
3,0.467312136,17.238
3,0.470894802,17.086
3,0.468395511,18.352
3,0.471265735,17.832
3,0.481113383,17.318
3,0.478550522,16.956
3,0.466829881,17.248
3,0.490435316,17.24
3,0.471844577,17.73
3,0.461415952,17.334
3,0.475203084,17.462
3,0.496356679,17.646
3,0.471745793,17.55
3,0.470247674,17.036
3,0.4849497,16.944
3,0.47812264,17.182
3,0.481579422,17.818
3,0.484759482,17.718
3,0.470465053,17.312
3,0.493098362,17.196
3,0.482235722,18.16
3,0.468657934,17.206
3,0.486166807,17.208
3,0.4777466,17.258
3,0.482604583,17.208
3,0.485018212,17.286
3,0.511715563,17.104
3,0.483118834,17.464
3,0.449337711,18.578
3,0.474471561,17.662
3,0.481109563,17.46
3,0.48100883,17.872
3,0.476269974,17.588
3,0.455465027,16.848
3,0.465886597,17.592
3,0.479661824,17.774
3,0.497371675,18.058
3,0.466805791,17.574
3,0.472680576,17.618
3,0.490338023,17.236
3,0.455867798,17.518
3,0.46927972,17.816
3,0.469867078,17.646
3,0.472051021,17.286
1,0.447548021,17.764
1,0.456513271,17.934
1,0.434921167,18.108
1,0.457494215,17.408
1,0.452717076,17.938
1,0.432046782,18.19
1,0.438719398,18.324
1,0.453864074,17.772
1,0.447370787,18.68
1,0.454252212,17.45
1,0.433577271,18.576
1,0.436483,18.51
1,0.446948452,18.05
1,0.44370912,17.886
1,0.460907397,17.508
1,0.439417118,17.69
1,0.445580763,18.166
1,0.437603469,17.734
1,0.447187691,18.35
1,0.444644315,18.298
1,0.440564231,18.252
1,0.457212425,18.062
1,0.450301426,18.08
1,0.44528719,18.128
1,0.454199825,18.232
1,0.446899249,18.644
1,0.47872733,18.046
1,0.42029501,18.246
1,0.452621595,18.648
1,0.461253218,18.224
1,0.436115926,18.574
1,0.448131864,17.914
1,0.436683305,18.342
1,0.457738716,17.312
1,0.457349579,18.38
1,0.443021342,18.276
1,0.432996917,18.056
1,0.424799605,18.212
1,0.431519899,18.304
1,0.445176521,18.29
1,0.435507235,18.336
1,0.436046995,17.864
1,0.447787652,18.04
1,0.446284678,18.016
1,0.443574552,18.01
1,0.446898932,17.876
1,0.412751096,17.938
1,0.442232675,17.542
1,0.451202659,17.932
1,0.437594897,18.31
1,0.446146914,18.266
1,0.42561271,17.844
1,0.457597909,17.994
1,0.440197118,17.582
1,0.452492943,18.01
1,0.453024981,18.014
1,0.44503695,17.652
1,0.447209994,17.492
1,0.4439728,17.804
1,0.443049214,18.156
1,0.437686924,17.738
1,0.446557721,18.066
1,0.444540083,18.058
1,0.460527344,17.578
1,0.428151621,17.9
1,0.431209238,17.96
1,0.446299506,18.204
1,0.443189913,18.486
1,0.447859097,17.878
1,0.442042564,17.546
1,0.452724713,17.86
1,0.441760502,18.138
1,0.450715332,18.126
1,0.453901202,17.686
1,0.441192488,18.08
1,0.440221448,17.724
1,0.450378542,17.894
1,0.447674246,17.424
1,0.442392774,18.108
1,0.460465242,18.74
1,0.459081548,18.06
1,0.442908653,17.59
1,0.435427757,17.072
1,0.437610358,18.456
1,0.433455804,18.088
1,0.445381911,18.748
1,0.451663986,18.426
1,0.445389452,18.152
1,0.444166429,18.496
1,0.441269658,17.682
1,0.448998884,18.566
1,0.472190684,18.03
1,0.449206101,17.742
1,0.433226582,17.736
1,0.454336006,17.548
1,0.439980115,18.42
1,0.439629764,18.056
1,0.437141999,18.212
1,0.467156337,18.2
1,0.446324186,18.346
1,0.455965537,18.272
1,0.446611328,18.168
1,0.464583443,17.726
1,0.433838457,17.878
1,0.4586249,18.328
1,0.442464517,18.568
1,0.438679362,18.214
1,0.443282476,18.002
1,0.430451887,17.92
1,0.45054851,18.442
1,0.455749935,17.682
1,0.453991892,18.184
1,0.443717968,17.648
1,0.446738998,18.716
1,0.434854905,18.164
1,0.447992524,17.778
1,0.448049867,17.912
1,0.449144969,18.164
1,0.469954361,16.954
1,0.459581952,18.268
1,0.443351278,17.796
1,0.440014011,18.5
1,0.454686969,17.756
1,0.445835908,18.404
1,0.452306251,17.64
1,0.446510231,18.152
1,0.445005524,18.702
1,0.450711665,17.706
1,0.457924174,18.058
1,0.461818135,17.67
1,0.447530859,17.394
1,0.425325733,18.014
1,0.444861373,17.926
1,0.456926663,17.804
1,0.421767364,18.236
1,0.44078731,17.88
1,0.458300813,18.216
1,0.448291064,18.022
1,0.452563863,17.856
1,0.436920856,18.138
1,0.440386527,17.668
1,0.432447539,17.638
1,0.443026301,17.968
1,0.440908947,17.178
1,0.442262538,17.588
1,0.44411339,17.858
1,0.431120772,18.574
1,0.440046547,17.766
1,0.445087254,18.03
1,0.456202295,17.878
1,0.442631533,17.398
1,0.444468395,18.208
1,0.452042671,18.142
1,0.440638571,18.198
1,0.453518285,18.258
1,0.458291935,18.162
1,0.446929085,18.354
1,0.437877446,18.652
1,0.44651087,18.438
1,0.44270423,18.126
1,0.44659845,17.694
1,0.434049528,17.818
1,0.437932146,18.512
1,0.440449175,18.062
1,0.447783982,18.144
1,0.441401054,17.87
1,0.419234126,18.164
1,0.448177804,18.024
1,0.440891921,17.524
1,0.454854905,17.91
1,0.426254213,18.054
1,0.443007144,18.392
1,0.457069645,18.664
1,0.43680241,18.18
1,0.452876677,17.812
1,0.442556763,18.012
1,0.438201838,18.218
1,0.438245819,17.898
1,0.46254911,17.71
1,0.434344295,17.416
1,0.43517683,17.426
1,0.446820471,18.012
1,0.452129437,18.08
1,0.456960551,18.254
1,0.462920173,17.23
1,0.450793928,17.776
1,0.448041938,17.354
1,0.457433107,18.246
1,0.448775103,18.732
1,0.444488927,18.492
1,0.450949554,18.16
1,0.458748871,17.364
1,0.441411112,18.368
1,0.445957493,18.094
1,0.453233742,18.448
1,0.442696694,17.668
1,0.439412334,17.912
2,0.478832465,18.074
2,0.474640399,17.776
2,0.485046331,17.728
1,0.43581094,18.748
1,0.459543128,17.438
1,0.453378838,18.104
2,0.493210497,17.688
2,0.472649851,17.644
2,0.461845476,18.328
2,0.460139103,18.084
2,0.462530597,17.416
2,0.4652367,17.744
2,0.478506309,18.028
2,0.488978594,17.738
2,0.462214874,17.588
2,0.473938474,18.442
2,0.470801829,17.69
2,0.466616951,18.456
2,0.445528401,18.43
2,0.459703189,17.668
2,0.478500625,17.262
2,0.477792378,18.208
2,0.491100364,18.462
2,0.484337278,18.012
2,0.472808368,17.422
2,0.49473929,18.046
2,0.458986346,18.636
2,0.475312968,18.186
2,0.468802486,17.63
2,0.474896323,17.862
2,0.493577845,17.49
2,0.45567868,17.44
2,0.466970445,17.964
2,0.464978027,17.622
2,0.480478562,17.958
2,0.47999101,18.206
2,0.451064773,17.51
2,0.471414547,17.978
2,0.474334069,18.536
2,0.476800234,17.544
2,0.484085085,18.378
2,0.483961547,17.318
2,0.485389874,18.358
2,0.461494908,18.246
2,0.4941943,17.768
2,0.480878565,17.632
2,0.463587233,17.802
2,0.472263759,18.518
2,0.480067694,18.268
2,0.487457531,18.52
2,0.450687872,18.546
2,0.45606828,17.67
2,0.471991197,17.774
2,0.473786819,18.412
2,0.466094619,17.906
2,0.461217059,18.228
2,0.485891143,17.818
2,0.456917879,18.078
2,0.486234142,18.152
2,0.466178745,18.264
2,0.476305722,18.412
2,0.466621376,17.332
2,0.46779001,18.634
2,0.479007441,16.962
2,0.466395937,18.042
2,0.492003823,17.592
2,0.475658681,17.402
2,0.454156571,18.084
2,0.460553034,17.738
2,0.467239788,18.112
2,0.477894177,18.044
2,0.453550791,17.934
2,0.47183897,18.204
2,0.47911626,18.072
2,0.469359713,18.13
2,0.483974614,17.554
2,0.476624004,18.02
2,0.473028162,17.654
2,0.472081331,17.846
2,0.452824028,18.024
2,0.467036263,17.91
2,0.474149022,17.898
2,0.467085558,17.866
2,0.461288489,17.758
2,0.455716768,18.132
2,0.466886432,18.184
2,0.483779398,18.504
2,0.476344694,18.104
2,0.467572252,17.514
2,0.464241308,17.83
2,0.473373703,17.97
2,0.469827359,17.834
2,0.472220057,17.978
2,0.464119469,17.612
2,0.475772455,18.026
2,0.476187576,17.996
2,0.485030313,18.416
2,0.473573042,18.008
2,0.469196113,18.356
2,0.473778915,18.114
2,0.482656096,18.208
2,0.479677903,18.106
2,0.488315806,17.828
2,0.461891358,17.712
2,0.46867219,17.098
2,0.461159107,17.944
2,0.47186392,17.748
2,0.463901124,18.164
2,0.461769707,18.07
2,0.48354003,18.29
2,0.47023537,17.702
2,0.462888266,17.744
2,0.459472082,17.6
2,0.469831448,18.086
2,0.463690634,18.676
2,0.446451889,17.838
2,0.479258738,17.782
2,0.476601348,18.834
2,0.45024952,17.692
2,0.49649055,17.998
2,0.480246852,17.904
2,0.462314467,17.9
2,0.486137672,18.498
2,0.469949595,18.154
2,0.481443416,18.476
2,0.473254839,17.588
2,0.472671342,17.926
2,0.442873001,18.432
2,0.455285515,18.128
2,0.470236836,17.896
2,0.461047032,17.496
2,0.456100861,18.258
2,0.487803389,17.752
2,0.463221383,18.142
2,0.477585417,18.174
2,0.453269159,17.954
2,0.456979645,17.35
2,0.481097256,17.274
2,0.451358954,17.996
2,0.477052077,17.848
2,0.480998549,17.14
2,0.468412205,18.232
2,0.472179664,18.064
2,0.451380869,17.992
2,0.46375641,18.512
2,0.469977763,17.73
2,0.469669486,18.264
2,0.45777277,16.882
2,0.474480392,17.882
2,0.456763267,18.214
2,0.46356454,17.844
2,0.462748525,17.462
2,0.472799292,17.338
2,0.486854898,18.056
2,0.467542235,17.794
2,0.479487214,17.608
2,0.475462416,18.296
2,0.470683129,17.914
2,0.482520235,18.124
2,0.483357113,18.132
2,0.475230996,17.688
2,0.457188035,17.982
2,0.457932424,17.732
2,0.488146831,17.512
2,0.469474386,18.024
2,0.456776997,18.638
2,0.488637555,18.19
2,0.463327837,17.178
2,0.471591619,17.996
2,0.473950876,18.042
2,0.491790266,17.998
2,0.495688652,17.98
2,0.446075047,17.958
2,0.470829272,18.042
2,0.490888042,18.108
2,0.471414769,17.724
2,0.47794071,17.652
2,0.485576884,18.37
2,0.474710689,18.186
2,0.476532532,17.944
2,0.474705054,17.734
2,0.471663749,17.774
2,0.464606235,17.614
2,0.480659019,18.23
2,0.468492195,18.468
2,0.480076136,18.12
2,0.472017385,18.318
2,0.451910047,18.274
2,0.460081068,17.94
2,0.457384089,18.378
2,0.484064139,17.862
2,0.490006107,18.41
2,0.473732367,17.92
2,0.463327877,17.91
2,0.467867416,17.91
2,0.4586537,18.438
2,0.469387739,17.746
2,0.468830089,18.152
2,0.489269904,17.794
2,0.468130625,18.376
2,0.457838104,17.956
3,0.474999435,18.076
2,0.476929457,18.168
3,0.472678527,18.188
3,0.48583913,18.43
3,0.46765423,17.652
2,0.471187705,18.116
3,0.486549805,18.176
3,0.452654632,17.724
3,0.472794695,18.388
3,0.472487249,17.82
3,0.476229748,18.244
3,0.465623369,17.85
3,0.450751331,18.096
3,0.462367216,17.79
3,0.468119625,17.652
3,0.473380376,17.958
3,0.474181696,17.732
3,0.461906798,17.82
3,0.471779251,17.454
3,0.476984874,18.114
3,0.473157683,17.82
3,0.470284211,18.426
3,0.473365324,17.852
3,0.481614481,18.198
3,0.451018385,18.13
3,0.441392245,18.904
3,0.475467635,17.702
3,0.47134732,18.058
3,0.468225598,18.212
3,0.474101579,18.164
3,0.485580389,18.172
3,0.484205395,17.814
3,0.483973086,18.068
3,0.492881918,18.22
3,0.487400987,18.064
3,0.480626893,17.88
3,0.486576296,18.138
3,0.48958258,18.282
3,0.472666605,18.002
3,0.449289915,18.258
3,0.471245743,17.428
3,0.485263614,17.436
3,0.477741497,18.058
3,0.47714592,17.906
3,0.468704235,17.31
3,0.500254626,17.986
3,0.464314893,17.95
3,0.464429323,18.21
3,0.491976794,18.466
3,0.483309475,17.222
3,0.462647517,18.168
3,0.46612135,18.026
3,0.472643978,18.616
3,0.450989901,18.026
3,0.48067921,17.566
3,0.487427716,17.24
3,0.450933809,18.238
3,0.470868066,18.294
3,0.484967142,18.176
3,0.473602877,18.164
3,0.470030327,18.032
3,0.463867619,18.062
3,0.459207655,17.406
3,0.458696995,17.46
3,0.461467129,18.014
3,0.480719032,17.606
3,0.480274938,17.792
3,0.468776034,18.118
3,0.469449623,17.724
3,0.47921627,18.114
3,0.481613111,18.46
3,0.466436357,17.946
3,0.487176511,18.576
3,0.456316031,18.504
3,0.496366798,18.072
3,0.471468419,17.964
3,0.474734711,17.854
3,0.505046371,18.294
3,0.468100698,17.974
3,0.484799317,17.89
3,0.481788926,17.524
3,0.468789465,17.368
3,0.488627785,18.372
3,0.482890312,18.232
3,0.48703657,17.98
3,0.468770363,18.302
3,0.47775146,18.172
3,0.478991548,18.432
3,0.465847205,18.712
3,0.469854675,18.148
3,0.479743355,17.8
3,0.480663878,17.84
3,0.493860032,18.138
3,0.469439714,18.156
3,0.498224476,17.664
3,0.471359193,18.048
3,0.46314357,18.228
3,0.498755748,18.19
3,0.477923509,17.862
3,0.465580366,17.988
3,0.478631788,17.898
3,0.475309141,18.138
3,0.486113792,18.538
3,0.477002004,18.316
3,0.478597751,18.03
3,0.465577461,18.17
3,0.495543064,17.546
3,0.446704647,17.556
3,0.491556341,17.882
3,0.457962253,18.11
3,0.453807286,17.246
3,0.478507061,18.442
3,0.499571326,17.954
3,0.49095629,17.578
3,0.4877089,17.904
3,0.47457439,18.274
3,0.480638996,17.75
3,0.481871139,17.956
3,0.497617169,18.496
3,0.474247782,17.69
3,0.467049996,17.872
3,0.467571945,18.608
3,0.472597375,18.414
3,0.484869081,17.81
3,0.478029933,18.524
3,0.47482022,18.286
3,0.474165933,17.336
3,0.49140075,17.778
3,0.482584262,18.464
3,0.462847497,18.088
3,0.455923519,17.836
3,0.466233276,17.852
3,0.475277612,17.412
3,0.488963025,17.688
3,0.460515309,18.06
3,0.469847535,18.116
3,0.468423411,18.44
3,0.461072243,17.91
3,0.459822969,18.408
3,0.477341447,18.48
3,0.471838956,18.106
3,0.474564653,17.908
3,0.44723556,18.076
3,0.476536872,17.844
3,0.468951172,17.164
3,0.481773235,18.322
3,0.475566517,17.578
3,0.447092214,17.876
3,0.456482938,17.668
3,0.468782378,17.716
3,0.48386966,17.894
3,0.477938901,18.652
3,0.49373155,17.92
3,0.489357502,18.006
3,0.446217554,18.134
3,0.462216589,17.844
3,0.47108258,18.022
3,0.48943995,18.388
3,0.468716716,18.082
3,0.479424679,18.154
3,0.470271265,18.138
3,0.445862081,18.744
3,0.475912997,17.71
3,0.475105817,17.546
3,0.460620399,17.796
3,0.459979076,18.404
3,0.487193512,18.148
3,0.476396186,17.948
3,0.467183344,17.6
3,0.473033635,18.428
3,0.493727453,18.294
3,0.474014932,17.836
3,0.47221537,18.076
3,0.453556848,17.77
3,0.486038468,18.294
3,0.472656667,17.886
3,0.467081372,17.796
3,0.46367277,18.588
3,0.476533186,18.052
3,0.460806962,18.326
3,0.493993713,18.314
3,0.46946718,17.796
3,0.467967555,18.456
3,0.467815725,18.712
3,0.482426223,18.024
3,0.460704298,18.096
3,0.475696336,17.586
3,0.482294723,17.358
3,0.458533421,17.46
3,0.445269914,17.95
3,0.473317845,18.484
3,0.457365085,17.402
3,0.462569907,17.57
3,0.477297406,17.47
3,0.485389175,17.736
3,0.469474213,17.796
3,0.484780933,17.294
3,0.481327922,17.926
3,0.483122048,18.066
3,0.459104764,17.676
1,0.442920751,17.988
1,0.443331673,18.218
1,0.429348071,18.792
3,0.461817815,17.044
1,0.449813978,19.08
3,0.481966272,17.992
1,0.446419513,18.346
1,0.460046974,17.72
1,0.452704689,18.486
1,0.439744565,18.442
1,0.450152302,18.722
1,0.438750511,18.842
1,0.456275036,18.888
1,0.444065638,18.648
1,0.45980767,18.61
1,0.445702873,18.36
1,0.459226068,18.086
1,0.444134128,19.146
1,0.452173264,18.768
1,0.454740982,18.844
1,0.439022463,18.036
1,0.425942294,18.752
1,0.440965036,18.862
1,0.41961121,18.264
1,0.437169096,17.986
1,0.43732454,19
1,0.428840596,18.68
1,0.442934048,17.984
1,0.442204353,18.376
1,0.446409902,18.39
1,0.432814515,18.162
1,0.455345063,18.118
1,0.446775837,18.336
1,0.43446244,18.766
1,0.437895125,18.416
1,0.437333567,18.42
1,0.461013731,18.552
1,0.44887191,18.966
1,0.460434306,19.158
1,0.435466698,18.236
1,0.459712311,17.83
1,0.454600741,18.252
1,0.446554841,18.742
1,0.454517981,18.114
1,0.437481728,18.756
1,0.445016711,17.988
1,0.450550825,18.718
1,0.460660584,18.478
1,0.428522387,17.972
1,0.456181499,18.216
1,0.435650118,18
1,0.434370506,18.442
1,0.453849235,18.296
1,0.45154923,18.398
1,0.438026361,18.604
1,0.439886516,18.068
1,0.434108269,18.922
1,0.448818205,18.556
1,0.449296776,18.7
1,0.452079233,18.324
1,0.435666351,18.842
1,0.44363737,18.64
1,0.443352173,18.752
1,0.449636587,19.066
1,0.45354241,18.548
1,0.443539082,18.72
1,0.455168658,18.44
1,0.429380082,18.336
1,0.420539666,18.48
1,0.446724446,18.094
1,0.444242158,19.25
1,0.45103276,18.378
1,0.432366956,18.846
1,0.446854008,18.826
1,0.447332417,18.578
1,0.415372827,18.628
1,0.44710134,19.098
1,0.454866719,18.41
1,0.421121696,17.62
1,0.457733936,18.504
1,0.447636824,18.634
1,0.430606112,18.328
1,0.43633268,18.554
1,0.435252778,17.596
1,0.448329993,17.594
1,0.459535592,19.098
1,0.461434636,17.83
1,0.441408374,18.898
1,0.431612997,19.054
1,0.434684142,18.656
1,0.456136955,18.398
1,0.456650429,18.822
1,0.439468078,18.33
1,0.452198481,18.68
1,0.448077608,19.258
1,0.449805108,18.2
1,0.444206825,18.758
1,0.45629084,18.318
1,0.438588762,18.418
1,0.447372621,17.94
1,0.443200376,18.66
1,0.448512973,18.728
1,0.445252074,18.376
1,0.451824692,18.998
1,0.451580162,17.69
1,0.451355244,19.284
1,0.42394976,18.796
1,0.436099696,18.81
1,0.425349759,18.222
1,0.417494975,18.446
1,0.439476007,18.978
1,0.431592407,18.394
1,0.433160267,18.03
1,0.426634543,17.992
1,0.429959706,18.67
1,0.429325344,17.304
1,0.442225694,18.338
1,0.45174048,18.358
1,0.451356615,18.868
1,0.462240892,18.812
1,0.461260004,18.472
1,0.450253553,18.212
1,0.453123079,18.724
1,0.437395739,18.514
1,0.440768193,18.508
1,0.439566486,19.004
1,0.45403114,18.29
1,0.444012183,18.378
1,0.4538963,18.29
1,0.442659674,18.754
1,0.45080077,18.568
1,0.432926815,18.336
1,0.458724572,19.476
1,0.447226104,18.092
1,0.441611473,18.726
1,0.44076389,18.708
1,0.44522528,18.502
1,0.445941218,18.736
1,0.435251168,18.066
1,0.430101389,18.406
1,0.408534869,18.476
1,0.442115254,19.464
1,0.450182291,18.072
1,0.438123011,18.592
1,0.444672021,19.046
1,0.414022206,18.3
1,0.446609639,18.902
1,0.438415462,18.03
1,0.43529804,18.376
1,0.448218051,18.982
1,0.429011967,18.552
1,0.43264968,18.776
1,0.438193101,18.912
1,0.430993773,17.844
1,0.456304437,19.016
1,0.442480209,18.426
1,0.456837681,18.902
1,0.422102534,18.428
1,0.439863798,18.278
1,0.45094863,19.378
1,0.435311288,19.176
1,0.451062269,18.318
1,0.450277882,18.224
1,0.436065314,17.648
1,0.445460701,18.456
1,0.443923627,18.8
1,0.444060441,19.058
1,0.450935956,18.346
1,0.454572718,18.378
1,0.433203104,17.754
1,0.4278009,18.81
1,0.462997239,18.934
1,0.441571526,18.416
1,0.438212675,18.23
1,0.445521203,18.852
1,0.448877766,18.816
1,0.432262073,18.372
1,0.438745984,18.53
1,0.450606508,18.454
1,0.450953374,18.476
1,0.42139163,18.406
1,0.461797052,18.914
1,0.439414518,18.292
1,0.429179705,18.286
1,0.43164987,18.48
1,0.437958484,18.894
1,0.457137594,18.524
1,0.455858443,18.44
1,0.447626305,18.124
1,0.45124728,18.51
1,0.433203817,18.348
1,0.452674153,18.378
1,0.448322817,18.29
1,0.462315632,18.814
1,0.440127284,18.886
1,0.4551113,18.564
1,0.429904174,19.19
1,0.429058589,18.516
1,0.450053025,18.594
1,0.458778103,18.998
1,0.455270444,18.736
1,0.456229783,18.48
2,0.460525914,18.54
2,0.466098106,18.438
2,0.469212892,18.232
2,0.464961652,18.562
2,0.470702783,18.718
2,0.479079218,18.526
2,0.457524613,18.48
2,0.454137701,18.606
2,0.452826528,18.122
2,0.469316039,18.344
2,0.457233311,18.76
2,0.458688391,18.474
2,0.464645156,18.216
2,0.46344037,18.68
2,0.46067799,18.526
2,0.45766138,18.584
2,0.486698475,18.334
2,0.460307383,17.822
2,0.462212558,17.816
2,0.45118962,18.1
2,0.473258642,18.758
2,0.464468857,19.426
2,0.460600995,18.484
2,0.474060634,18.222
2,0.458927241,18.706
2,0.492620302,18.804
2,0.463288869,18.574
2,0.463166173,18.806
2,0.464118717,19.328
2,0.48054373,18.288
2,0.478061143,18.182
2,0.490169478,18.172
2,0.463363098,18.226
2,0.453567721,18.272
2,0.463621279,18.556
2,0.481238716,18.596
2,0.481851357,17.932
2,0.466757731,18.15
2,0.475825536,18.816
2,0.478386413,19.25
2,0.488428635,18.678
2,0.471941661,18.43
2,0.466063863,18.418
2,0.444395224,18.116
2,0.480414805,18.214
2,0.463548226,17.954
2,0.448030581,18.372
2,0.472230927,17.844
2,0.46560382,18.826
2,0.468374829,18.942
2,0.470666801,18.318
2,0.489861093,18.484
2,0.462053705,18.804
2,0.46825307,18.782
2,0.447399709,18.616
2,0.463378694,18.39
2,0.465551356,17.964
2,0.469813576,18.1
2,0.483910875,18.056
2,0.452660422,18.268
2,0.463162476,18.804
2,0.48582201,18.29
2,0.475185989,18.26
2,0.471959322,19.112
2,0.466651741,18.454
2,0.480265362,18.474
2,0.466242561,18.9
2,0.460006686,18.038
2,0.478504108,18.876
2,0.460603118,19.356
2,0.471997947,18.886
2,0.46875579,18.498
2,0.45912014,18.192
2,0.496151195,18.174
2,0.440656275,18.286
2,0.466202389,19.004
2,0.465970853,18.202
2,0.462087937,18.41
2,0.462523705,18.5
2,0.469756539,18.366
2,0.45272317,18.968
2,0.466600733,18.344
2,0.470274143,18.512
2,0.4594334,18.606
2,0.461630022,18.288
2,0.469634514,18.062
2,0.472263114,18.4
2,0.455915702,18.866
2,0.463355264,17.772
2,0.462286441,18.65
2,0.464297617,18.344
2,0.457633045,18.252
2,0.483020206,18.594
2,0.450422147,18.868
2,0.470253801,18.422
2,0.492972555,18.446
2,0.4670207,18.27
2,0.450538474,17.918
2,0.482893253,18.74
2,0.468538497,19.15
2,0.46619448,18.394
2,0.477775135,18.708
2,0.473562544,18.27
2,0.471906024,18.338
2,0.488486518,18.276
2,0.481255219,18.574
2,0.467457885,18.852
2,0.4593359,19.026
2,0.473935992,18.606
2,0.468529103,18.634
2,0.459947388,18.628
2,0.460952128,18.858
2,0.473355508,18.192
2,0.454666965,18.84
2,0.487430745,18.542
2,0.473375632,18.05
2,0.472501802,19.03
2,0.472173356,18.574
2,0.469589884,17.796
2,0.487652429,18.396
2,0.457640296,17.81
2,0.46188161,18.446
2,0.478398668,18.19
2,0.480699167,18.594
2,0.458702747,18.306
2,0.470353369,18.74
2,0.473600523,18.32
2,0.464128104,19.13
2,0.462227909,18.68
2,0.446235158,18.762
2,0.471397939,18.718
2,0.453417163,18.848
2,0.474042463,18.464
2,0.475527197,18.222
2,0.470301777,18.446
2,0.453488121,18.608
2,0.46454179,18.166
2,0.474536683,18.7
2,0.453883536,18.364
2,0.460156697,18.904
2,0.468617238,18.492
2,0.476957022,18.376
2,0.472610528,18.584
2,0.461577138,18.538
2,0.473020468,17.792
2,0.481771792,18.162
2,0.46646041,18.928
2,0.453754203,18.534
2,0.477124367,18.902
2,0.460638761,18.396
2,0.476927334,18.028
2,0.471815332,18.422
2,0.456914182,18.344
2,0.456627074,18.376
2,0.479933086,18.648
2,0.474798116,18.39
2,0.461309656,18.38
2,0.461456657,18.782
2,0.45282356,18.918
2,0.474909994,18.452
2,0.475730095,18.032
2,0.461752132,18.802
2,0.466567318,18.734
2,0.479501983,18.084
2,0.458936677,18.516
2,0.459179638,18.05
2,0.456742143,18.568
2,0.458945516,18.29
2,0.46464456,18.422
2,0.454163816,18.232
2,0.466597015,18.548
2,0.477204226,17.6
2,0.477231205,18.636
2,0.479052423,18.422
2,0.482846637,18.186
2,0.456305971,18.592
2,0.479790291,18.656
2,0.455344796,18.098
2,0.473421347,18.058
2,0.447188617,18.306
2,0.463509672,18.378
2,0.451512386,18.642
2,0.486662247,18.344
2,0.484117695,18.438
2,0.484368034,18.154
2,0.486760671,18.91
2,0.47803575,18.438
